withdrawal,tax,average_rate,marginal_rate,statutory_rate
0.6587500000000001,0.04338517061833337,0.03289441977323751,0.2220000000000047,0.12
0.66,0.04366267061833337,0.0330734737095689,0.2219999999999936,0.12
0.66125,0.04394017061833336,0.03325218889349961,0.2220000000000047,0.12
0.6625,0.04421767061833336,0.033430566285450394,0.2219999999999961,0.12
0.6637500000000001,0.04449517061833337,0.03360860684221478,0.22199999999999914,0.12
0.665,0.044772670618333364,0.03378631151697623,0.22199999999999914,0.12
0.66625,0.04505017061833336,0.033963681259325154,0.22199999999999914,0.12
0.6675,0.04532767061833335,0.034140717015275816,0.22200000000000164,0.12
0.6687500000000001,0.04560517061833337,0.034317419727283166,0.22199999999999914,0.12
0.67,0.045882670618333364,0.03449379033425947,0.22200000000001024,0.12
0.67125,0.04616017061833337,0.03466982977159114,0.2219999999999936,0.12
0.6725,0.04643767061833336,0.034845538971155006,0.2220000000000047,0.12
0.67375,0.04671517061833336,0.03502091886133506,0.2219999999999961,0.12
0.675,0.04699267061833337,0.03519597036703851,0.2219999999999936,0.12
0.67625,0.04727017061833336,0.035370694409712244,0.2220000000000047,0.12
0.6775,0.04754767061833336,0.035545091907358946,0.2219999999999936,0.12
0.67875,0.04782517061833334,0.0357191637745531,0.2220000000000072,0.12
0.68,0.04810267061833337,0.035892910922457125,0.22199999999999914,0.12
0.68125,0.048380170618333364,0.036066334258837054,0.22199999999999914,0.12
0.6825,0.04865767061833336,0.03623943468807861,0.22199999999999914,0.12
0.68375,0.04893517061833335,0.036412213111202685,0.22199999999999054,0.12
0.685,0.04921267061833336,0.03658467042588117,0.2220000000000158,0.12
0.68625,0.04949017061833337,0.03675680752645234,0.2219999999999936,0.12
0.6875,0.04976767061833336,0.03692862530393639,0.2220000000000047,0.12
0.68875,0.05004517061833336,0.03710012464605085,0.2219999999999961,0.12
0.6900000000000001,0.05032267061833337,0.03727130643722579,0.2219999999999936,0.12
0.69125,0.05060017061833336,0.03744217155861904,0.2220000000000047,0.12
0.6925,0.05087767061833336,0.03761272088813138,0.2219999999999936,0.12
0.69375,0.05115517061833334,0.03778295530042149,0.22200000000002384,0.12
0.6950000000000001,0.05143267061833339,0.03795287566692099,0.22199999999997694,0.12
0.69625,0.051710170618333356,0.038122482855849106,0.22200000000002135,0.12
0.6975,0.05198767061833338,0.03829177773222782,0.22199999999997694,0.12
0.69875,0.05226517061833334,0.03846076115789617,0.2219999999999961,0.12
0.7000000000000001,0.052542670618333356,0.038629433991525235,0.2220000000000047,0.12
0.70125,0.052820170618333356,0.038797797088632374,0.2219999999999936,0.12
0.7025,0.05309767061833334,0.03896585130159592,0.2220000000000047,0.12
0.70375,0.05337517061833334,0.039133597479669414,0.2219999999999936,0.12
0.705,0.05365267061833333,0.03930103646899602,0.22200000000002384,0.12
0.70625,0.05393017061833338,0.03946816911262269,0.22199999999997694,0.12
0.7075,0.05420767061833334,0.03963499625051425,0.22200000000002135,0.12
0.70875,0.05448517061833336,0.03980151871956768,0.22199999999997694,0.12
0.71,0.05476267061833333,0.03996773735362583,0.22200000000002384,0.12
0.71125,0.05504017061833338,0.04013365298349166,0.22199999999999914,0.12
0.7125,0.05531767061833337,0.040299266436941705,0.22199999999999914,0.12
0.71375,0.05559517061833336,0.04046457853874018,0.22199999999999914,0.12
0.715,0.055872670618333356,0.040629590110652467,0.2219999999999961,0.12
0.71625,0.05615017061833337,0.04079430197145886,0.2220000000000047,0.12
0.7175,0.05642767061833337,0.040958714936967976,0.2219999999999936,0.12
0.71875,0.056705170618333356,0.041122829820030314,0.2220000000000047,0.12
0.72,0.056982670618333356,0.041286647430551666,0.2219999999999961,0.12
0.7212500000000001,0.05726017061833337,0.04145016857550635,0.22199999999999914,0.12
0.7225,0.05753767061833336,0.04161339405895056,0.22199999999999914,0.12
0.72375,0.057815170618333356,0.041776324682035446,0.22199999999999914,0.12
0.725,0.05809267061833335,0.04193896124302034,0.22200000000000164,0.12
0.7262500000000001,0.05837017061833337,0.04210130453728567,0.22199999999999914,0.12
0.7275,0.05864767061833336,0.042263355357346,0.22199999999999914,0.12
0.72875,0.058925170618333356,0.04242511449286294,0.2219999999999936,0.12
0.73,0.05920267061833334,0.042586582730657886,0.2220000000000072,0.12
0.7312500000000001,0.05948017061833337,0.04274776085472491,0.2219999999999936,0.12
0.7325,0.059757670618333356,0.04290864964624327,0.2220000000000047,0.12
0.73375,0.060035170618333356,0.04306924988359023,0.2220000000000158,0.12
0.735,0.06031267061833337,0.043229562342353464,0.2220000000000047,0.12
0.73625,0.06059017061833337,0.043389587795343604,0.2219999999999961,0.12
0.7375,0.06086767061833338,0.04354932701260664,0.2219999999999825,0.12
0.73875,0.061145170618333355,0.04370878076143625,0.2220000000000158,0.12
0.74,0.06142267061833337,0.04386794980638622,0.2219999999999825,0.12
0.74125,0.06170017061833334,0.044026834909282414,0.2220000000000183,0.12
0.7425,0.06197767061833338,0.044185436829235224,0.2219999999999936,0.12
0.74375,0.06225517061833337,0.044343756322651334,0.2220000000000047,0.12
0.745,0.06253267061833337,0.04450179414324607,0.2219999999999936,0.12
0.74625,0.06281017061833336,0.044659551042055115,0.221999999999985,0.12
0.7475,0.06308767061833336,0.04481702776744657,0.2220000000000158,0.12
0.74875,0.06336517061833337,0.04497422506513267,0.2219999999999825,0.12
0.75,0.06364267061833334,0.04513114367818158,0.2220000000000158,0.12
0.75125,0.06392017061833336,0.045287784347029215,0.2220000000000072,0.12
0.7525000000000001,0.06419767061833338,0.04544414780949072,0.2219999999999936,0.12
0.75375,0.06447517061833337,0.045600234800772146,0.2219999999999936,0.12
0.755,0.06475267061833336,0.04575604605348195,0.2220000000000047,0.12
0.75625,0.06503017061833335,0.045911582297642535,0.2219999999999961,0.12
0.7575000000000001,0.06530767061833337,0.04606684426070149,0.2219999999999825,0.12
0.75875,0.06558517061833334,0.046221832667543046,0.222000000000038,0.12
0.76,0.06586267061833338,0.046376548240499416,0.22199999999996028,0.12
0.76125,0.06614017061833333,0.04653099169936176,0.2220000000000183,0.12
0.7625000000000001,0.06641767061833337,0.04668516376139175,0.2220000000000047,0.12
0.76375,0.06669517061833337,0.04683906514133223,0.2219999999999936,0.12
0.765,0.06697267061833335,0.04699269655141861,0.2220000000000047,0.12
0.76625,0.06725017061833335,0.047146058701389666,0.2219999999999961,0.12
0.7675000000000001,0.06752767061833337,0.04729915229849856,0.2220000000000158,0.12
0.76875,0.06780517061833338,0.04745197804752364,0.2219999999999825,0.12
0.77,0.06808267061833335,0.04760453665077927,0.2220000000000158,0.12
0.77125,0.06836017061833337,0.04775682880812669,0.2219999999999825,0.12
0.7725,0.06863767061833334,0.04790885521698454,0.2219999999999961,0.12
0.77375,0.06891517061833335,0.04806061657233971,0.2220000000000047,0.12
0.775,0.06919267061833335,0.04821211356675771,0.2219999999999936,0.12
0.77625,0.06947017061833334,0.0483633468903934,0.2220000000000047,0.12
0.7775,0.06974767061833334,0.048514317231001344,0.2219999999999961,0.12
0.77875,0.07002517061833335,0.048665025273946325,0.2220000000000269,0.12
0.78,0.07030267061833338,0.04881547170221363,0.2219999999999714,0.12
0.78125,0.07058017061833334,0.04896565719641936,0.2220000000000269,0.12
0.7825,0.07085767061833337,0.049115582434820906,0.22199999999997388,0.12
0.7837500000000001,0.07113517061833335,0.0492652480933268,0.2220000000000047,0.12
0.785,0.07141267061833335,0.04941465484550724,0.2220000000000158,0.12
0.78625,0.07169017061833337,0.049563803362603895,0.2219999999999936,0.12
0.7875,0.07196767061833335,0.04971269431354015,0.2220000000000072,0.12
0.7887500000000001,0.07224517061833338,0.049861328364931026,0.2219999999999714,0.12
0.79,0.07252267061833334,0.0500097061810931,0.2220000000000269,0.12
0.79125,0.07280017061833337,0.05015782842405458,0.2219999999999936,0.12
0.7925,0.07307767061833335,0.05030569575356484,0.2220000000000072,0.12
0.7937500000000001,0.07335517061833338,0.05045330882710455,0.2219999999999936,0.12
0.795,0.07363267061833337,0.05060066829989512,0.2220000000000047,0.12
0.79625,0.07391017061833337,0.050747774824908665,0.2219999999999936,0.12
0.7975,0.07418767061833335,0.05089462905287743,0.2219999999999961,0.12
0.7987500000000001,0.07446517061833337,0.05104123163230356,0.2220000000000047,0.12
0.8,0.07474267061833337,0.0511875832094685,0.2219999999999936,0.12
0.80125,0.07502017061833335,0.05133368442844256,0.2220000000000047,0.12
0.8025,0.07529767061833335,0.05147953593109439,0.2219999999999936,0.12
0.80375,0.07557517061833334,0.05162513835710033,0.2220000000000072,0.12
0.805,0.07585267061833337,0.05177049234395382,0.2219999999999936,0.12
0.80625,0.07613017061833335,0.05191559852697455,0.2220000000000047,0.12
0.8075,0.07640767061833335,0.052060457539317984,0.2219999999999936,0.12
0.80875,0.07668517061833334,0.05220507001198428,0.2220000000000072,0.12
0.81,0.07696267061833337,0.05234943657382772,0.2220000000000158,0.12
0.81125,0.07724017061833338,0.05249355785156557,0.2219999999999825,0.12
0.8125,0.07751767061833335,0.05263743446978731,0.2220000000000158,0.12
0.81375,0.07779517061833337,0.052781067050963686,0.22199999999997388,0.12
0.8150000000000001,0.07807267061833335,0.0529244562154555,0.2220000000000269,0.12
0.81625,0.07835017061833338,0.05306760258152282,0.2219999999999936,0.12
0.8175,0.07862767061833337,0.05321050676533351,0.2220000000000047,0.12
0.81875,0.07890517061833337,0.05335316938097244,0.2219999999999961,0.12
0.8200000000000001,0.07918267061833338,0.05349559104045002,0.2219999999999825,0.12
0.82125,0.07946017061833335,0.05363777235371105,0.2220000000000158,0.12
0.8225,0.07973767061833337,0.05377971392864347,0.2219999999999825,0.12
0.82375,0.08001517061833334,0.05392141637108689,0.2220000000000183,0.12
0.8250000000000001,0.08029267061833338,0.05406288028484141,0.2220000000000047,0.12
0.82625,0.08057017061833338,0.05420410627167592,0.2219999999999936,0.12
0.8275,0.08084767061833337,0.05434509493133692,0.2219999999999936,0.12
0.82875,0.08112517061833335,0.05448584686155681,0.221999999999985,0.12
0.8300000000000001,0.08140267061833335,0.05462636265806248,0.2220000000000158,0.12
0.83125,0.08168017061833337,0.05476664291458358,0.2219999999999825,0.12
0.8325,0.08195767061833334,0.054906688222860926,0.2220000000000158,0.12
0.83375,0.08223517061833335,0.05504649917265493,0.2219999999999825,0.12
0.835,0.08251267061833333,0.05518607635175369,0.2220000000000183,0.12
0.83625,0.08279017061833337,0.055325420345981424,0.2220000000000047,0.12
0.8375,0.08306767061833337,0.055464531739206444,0.2219999999999936,0.12
0.83875,0.08334517061833335,0.05560341111334954,0.2220000000000047,0.12
0.84,0.08362267061833335,0.05574205904839194,0.22199999999997388,0.12
0.84125,0.08390017061833334,0.05588047612238345,0.222000000000038,0.12
0.8425,0.08417767061833338,0.056018662911450495,0.2219999999999825,0.12
0.84375,0.08445517061833335,0.05615661998980398,0.2220000000000158,0.12
0.845,0.08473267061833337,0.05629434792974749,0.221999999999985,0.12
0.8462500000000001,0.08501017061833337,0.056431847301684955,0.2219999999999936,0.12
0.8475,0.08528767061833335,0.056569118674128706,0.2220000000000047,0.12
0.84875,0.08556517061833335,0.05670616261370719,0.2219999999999936,0.12
0.85,0.08584267061833334,0.05684297968517285,0.2220000000000294,0.12
0.8512500000000001,0.0861201706183334,0.056979570451409854,0.2219999999999714,0.12
0.8525,0.08639767061833335,0.057115935473441695,0.2220000000000269,0.12
0.85375,0.08667517061833338,0.057252075310439174,0.2219999999999714,0.12
0.855,0.08695267061833334,0.05738799051972767,0.2220000000000072,0.12
0.8562500000000001,0.08723017061833337,0.0575236816567951,0.2219999999999936,0.12
0.8575,0.08750767061833335,0.05765914927529914,0.2220000000000047,0.12
0.85875,0.08778517061833335,0.05779439392707508,0.2219999999999936,0.12
0.86,0.08806267061833334,0.05792941616214307,0.2219999999999961,0.12
0.8612500000000001,0.08834017061833335,0.05806421652871573,0.2220000000000269,0.12
0.8625,0.08861767061833338,0.05819879557320551,0.2219999999999714,0.12
0.86375,0.08889517061833334,0.05833315384023199,0.2220000000000269,0.12
0.865,0.08917267061833337,0.05846729187262946,0.2219999999999714,0.12
0.86625,0.08945017061833332,0.05860121021145394,0.2220000000000294,0.12
0.8675,0.08972767061833338,0.058734909395990756,0.2219999999999936,0.12
0.86875,0.09000517061833337,0.05886838996376142,0.2220000000000047,0.12
0.87,0.09028267061833337,0.05900165245053122,0.2219999999999936,0.12
0.87125,0.09056017061833335,0.05913469739031608,0.2220000000000072,0.12
0.8725,0.09083767061833338,0.059267525315389924,0.2219999999999936,0.12
0.87375,0.09111517061833337,0.059400136756291536,0.2220000000000047,0.12
0.875,0.09139267061833337,0.05953253224183187,0.2219999999999936,0.12
0.87625,0.09167017061833335,0.05966471229910089,0.2220000000000072,0.12
0.8775000000000001,0.09194767061833338,0.0597966774534747,0.2219999999999936,0.12
0.87875,0.09222517061833337,0.05992842822862238,0.2220000000000047,0.12
0.88,0.09250267061833337,0.06005996514651299,0.2219999999999936,0.12
0.88125,0.09278017061833335,0.06019128872742249,0.2219999999999961,0.12
0.8825000000000001,0.09305767061833337,0.06032239948994052,0.2220000000000047,0.12
0.88375,0.09333517061833337,0.06045329795097727,0.2219999999999936,0.12
0.885,0.09361267061833335,0.06058398462577026,0.2220000000000047,0.12
0.88625,0.09389017061833335,0.060714460027891146,0.2219999999999961,0.12
0.8875000000000001,0.09416767061833337,0.06084472466925237,0.2220000000000047,0.12
0.88875,0.09444517061833337,0.060974779060113886,0.2219999999999936,0.12
0.89,0.09472267061833335,0.06110462370908988,0.2220000000000047,0.12
0.89125,0.09500017061833335,0.0612342591231553,0.2219999999999961,0.12
0.8925000000000001,0.09527767061833337,0.06136368580765256,0.2220000000000158,0.12
0.89375,0.09555517061833338,0.061492904266297985,0.2219999999999825,0.12
0.895,0.09583267061833335,0.06162191500118844,0.2220000000000158,0.12
0.89625,0.09611017061833337,0.06175071851280785,0.2219999999999825,0.12
0.8975,0.09638767061833334,0.06187931530003354,0.2220000000000183,0.12
0.89875,0.09666517061833338,0.06200770586014288,0.2220000000000047,0.12
0.9,0.09694267061833338,0.06213589068881943,0.2219999999999936,0.12
0.90125,0.09722017061833337,0.0622638702801596,0.2220000000000047,0.12
0.9025,0.09749767061833337,0.06239164512667879,0.22199999999997388,0.12
0.90375,0.09777517061833335,0.06251921571931782,0.2220000000000269,0.12
0.905,0.09805267061833338,0.06264658254744918,0.2219999999999714,0.12
0.90625,0.09833017061833334,0.06277374609888321,0.2220000000000269,0.12
0.9075,0.09860767061833337,0.06290070685987459,0.2219999999999961,0.12
0.9087500000000001,0.09888517061833338,0.06302746531512812,0.2219999999999936,0.12
0.91,0.09916267061833337,0.06315402194780531,0.2220000000000047,0.12
0.91125,0.09944017061833337,0.06328037723953024,0.2219999999999936,0.12
0.9125,0.09971767061833335,0.06340653167039578,0.2220000000000072,0.12
0.9137500000000001,0.09999517061833338,0.06353248571896968,0.2219999999999714,0.12
0.915,0.10027267061833334,0.06365823986230051,0.2220000000000491,0.12
0.91625,0.10055017061833339,0.06378379457592392,0.22199999999994918,0.12
0.9175,0.10082767061833332,0.06390915033386825,0.2220000000000294,0.12
0.9187500000000001,0.10110517061833338,0.06403430760866102,0.2219999999999936,0.12
0.92,0.10138267061833336,0.06415926687133428,0.2220000000000047,0.12
0.92125,0.10166017061833336,0.06428402859143101,0.2219999999999936,0.12
0.9225,0.10193767061833335,0.06440859323701069,0.2219999999999961,0.12
0.9237500000000001,0.10221517061833336,0.06453296127465538,0.2220000000000269,0.12
0.925,0.10249267061833339,0.06465713316947534,0.2219999999999714,0.12
0.92625,0.10277017061833335,0.06478110938511489,0.2220000000000269,0.12
0.9275,0.10304767061833338,0.06490489038375837,0.2219999999999714,0.12
0.92875,0.10332517061833334,0.0650284766261355,0.2220000000000072,0.12
0.93,0.10360267061833336,0.06515186857152758,0.2219999999999936,0.12
0.93125,0.10388017061833335,0.06527506667777266,0.2220000000000047,0.12
0.9325,0.10415767061833335,0.06539807140127168,0.2219999999999936,0.12
0.93375,0.10443517061833334,0.06552088319699371,0.2220000000000072,0.12
0.935,0.10471267061833336,0.0656435025184819,0.2220000000000158,0.12
0.93625,0.10499017061833338,0.0657659298178588,0.2219999999999825,0.12
0.9375,0.10526767061833335,0.06588816554583198,0.2220000000000158,0.12
0.93875,0.10554517061833336,0.06601021015169974,0.22199999999997388,0.12
0.9400000000000001,0.10582267061833335,0.06613206408335633,0.2220000000000047,0.12
0.94125,0.10610017061833335,0.0662537277872977,0.2219999999999936,0.12
0.9425,0.10637767061833334,0.06637520170862671,0.2220000000000047,0.12
0.94375,0.10665517061833334,0.06649648629105877,0.2220000000000183,0.12
0.9450000000000001,0.10693267061833338,0.06661758197692709,0.2219999999999825,0.12
0.94625,0.10721017061833335,0.0667384892071881,0.2220000000000158,0.12
0.9475,0.10748767061833336,0.0668592084214269,0.2220000000000047,0.12
0.94875,0.10776517061833336,0.0669797400578624,0.22199999999997388,0.12
0.9500000000000001,0.10804267061833335,0.06710008455335281,0.2220000000000047,0.12
0.95125,0.10832017061833335,0.0672202423434008,0.2220000000000158,0.12
0.9525,0.10859767061833336,0.0673402138621588,0.2220000000000047,0.12
0.95375,0.10887517061833336,0.06745999954243416,0.2219999999999961,0.12
0.9550000000000001,0.10915267061833338,0.06757959981569452,0.2219999999999936,0.12
0.95625,0.10943017061833336,0.06769901511207277,0.2220000000000047,0.12
0.9575,0.10970767061833336,0.06781824586037241,0.2219999999999936,0.12
0.95875,0.10998517061833335,0.06793729248807252,0.2220000000000047,0.12
0.96,0.11026267061833335,0.068056155421333,0.2219999999999961,0.12
0.96125,0.11054017061833336,0.06817483508499957,0.2220000000000047,0.12
0.9625,0.11081767061833336,0.06829333190260879,0.2220000000000158,0.12
0.96375,0.11109517061833338,0.06841164629639333,0.2220000000000047,0.12
0.965,0.11137267061833338,0.06852977868728662,0.22199999999997388,0.12
0.96625,0.11165017061833336,0.06864772949492819,0.2220000000000158,0.12
0.9675,0.11192767061833338,0.06876549913766845,0.2219999999999825,0.12
0.96875,0.11220517061833335,0.06888308803257365,0.2220000000000158,0.12
0.97,0.11248267061833336,0.06900049659543085,0.2220000000000072,0.12
0.9712500000000001,0.11276017061833339,0.06911772524075283,0.2219999999999936,0.12
0.9725,0.11303767061833338,0.06923477438178288,0.2220000000000047,0.12
0.97375,0.11331517061833338,0.06935164443049974,0.2219999999999936,0.12
0.975,0.11359267061833336,0.06946833579762243,0.2220000000000072,0.12
0.9762500000000001,0.11387017061833339,0.06958484889261503,0.2219999999999714,0.12
0.9775,0.11414767061833335,0.06970118412369145,0.2220000000000269,0.12
0.97875,0.11442517061833338,0.06981734189782028,0.2219999999999714,0.12
0.98,0.11470267061833334,0.06993332262072942,0.2220000000000183,0.12
0.9812500000000001,0.11498017061833338,0.07004912669691095,0.2220000000000047,0.12
0.9825,0.11525767061833338,0.07016475452962563,0.2219999999999936,0.12
0.98375,0.11553517061833336,0.07028020652090781,0.2220000000000047,0.12
0.985,0.11581267061833336,0.07039548307156993,0.22199999999997388,0.12
0.9862500000000001,0.11609017061833335,0.0705105845812072,0.2220000000000269,0.12
0.9875,0.11636767061833338,0.07062551144820226,0.2219999999999714,0.12
0.98875,0.11664517061833334,0.07074026406972966,0.2220000000000269,0.12
0.99,0.11692267061833336,0.07085484284176068,0.2219999999999961,0.12
0.9912500000000001,0.11720017061833338,0.07096924815906751,0.12982138941930732,0.12
0.9925,0.11736244735510751,0.07101376103339341,0.12000000000002264,0.12
0.99375,0.11751244735510753,0.07105078382069534,0.11999999999997824,0.12
0.995,0.1176624473551075,0.07108775068814491,0.12000000000002264,0.12
0.99625,0.11781244735510753,0.07112466176233997,0.11999999999998978,0.12
0.9975,0.11796244735510752,0.07116151716949652,0.12000000000000044,0.12
0.99875,0.11811244735510752,0.07119831703545013,0.12000000000000044,0.12
1.0,0.11826244735510752,0.07123506148565739,0.12000000000000044,0.12
1.00125,0.11841244735510752,0.07127175064519735,0.12000000000000044,0.12
1.0025,0.11856244735510751,0.07130838463877288,0.12000000000000044,0.12
1.00375,0.11871244735510751,0.0713449635907122,0.12000000000000133,0.12
1.0050000000000001,0.11886244735510754,0.07138148762497011,0.12000000000000044,0.12
1.00625,0.11901244735510753,0.07141795686512957,0.12000000000000044,0.12
1.0075,0.11916244735510753,0.07145437143440299,0.12000000000000044,0.12
1.00875,0.11931244735510753,0.07149073145563362,0.12000000000000044,0.12
1.01,0.11946244735510753,0.07152703705129697,0.11999999999998934,0.12
1.01125,0.11961244735510751,0.07156328834350219,0.12000000000000044,0.12
1.0125,0.11976244735510751,0.0715994854539934,0.12000000000000044,0.12
1.01375,0.1199124473551075,0.07163562850415107,0.12000000000000133,0.12
1.0150000000000001,0.12006244735510753,0.07167171761499339,0.12000000000000044,0.12
1.01625,0.12021244735510753,0.07170775290717755,0.12000000000000044,0.12
1.0175,0.12036244735510752,0.07174373450100123,0.12000000000000044,0.12
1.01875,0.12051244735510752,0.07177966251640379,0.12000000000000044,0.12
1.02,0.12066244735510752,0.0718155370729677,0.12000000000000044,0.12
1.02125,0.12081244735510752,0.0718513582899198,0.12000000000000044,0.12
1.0225,0.12096244735510751,0.07188712628613268,0.12000000000000044,0.12
1.02375,0.12111244735510751,0.07192284118012594,0.12000000000000044,0.12
1.025,0.12126244735510751,0.07195850309006754,0.12000000000000133,0.12
1.02625,0.12141244735510753,0.07199411213377511,0.12000000000000044,0.12
1.0275,0.12156244735510753,0.07202966842871719,0.12000000000000044,0.12
1.02875,0.12171244735510753,0.07206517209201456,0.12000000000000044,0.12
1.03,0.12186244735510753,0.07210062324044154,0.12000000000000044,0.12
1.03125,0.12201244735510752,0.07213602199042725,0.12000000000000044,0.12
1.0325,0.12216244735510752,0.07217136845805691,0.12000000000000044,0.12
1.03375,0.12231244735510752,0.07220666275907305,0.12000000000000044,0.12
1.035,0.12246244735510751,0.07224190500887681,0.11999999999999023,0.12
1.0362500000000001,0.12261244735510753,0.07227709532252925,0.12000000000000044,0.12
1.0375,0.12276244735510752,0.07231223381475252,0.12000000000000044,0.12
1.03875,0.12291244735510752,0.0723473205999311,0.12000000000000044,0.12
1.04,0.12306244735510752,0.07238235579211315,0.12000000000000044,0.12
1.04125,0.12321244735510752,0.07241733950501163,0.12000000000000044,0.12
1.0425,0.12336244735510751,0.07245227185200556,0.12000000000000044,0.12
1.04375,0.12351244735510751,0.07248715294614132,0.12000000000000044,0.12
1.045,0.12366244735510751,0.07252198290013376,0.12000000000000133,0.12
1.0462500000000001,0.12381244735510753,0.07255676182636749,0.12000000000000044,0.12
1.0475,0.12396244735510753,0.07259148983689802,0.12000000000000044,0.12
1.04875,0.12411244735510753,0.07262616704345304,0.12000000000000044,0.12
1.05,0.12426244735510752,0.0726607935574336,0.12000000000000044,0.12
1.05125,0.12441244735510752,0.07269536948991526,0.12000000000000044,0.12
1.0525,0.12456244735510752,0.07272989495164929,0.12000000000000044,0.12
1.05375,0.12471244735510752,0.0727643700530639,0.12000000000000044,0.12
1.055,0.12486244735510751,0.07279879490426537,0.11999999999998934,0.12
1.05625,0.1250124473551075,0.07283316961503922,0.12000000000001243,0.12
1.0575,0.12516244735510754,0.07286749429485145,0.11999999999998934,0.12
1.05875,0.12531244735510752,0.07290176905284956,0.11999999999998934,0.12
1.06,0.1254624473551075,0.07293599399786387,0.12000000000001154,0.12
1.06125,0.12561244735510751,0.07297016923840856,0.11999999999998934,0.12
1.0625,0.1257624473551075,0.07300429488268283,0.12000000000001154,0.12
1.06375,0.1259124473551075,0.0730383710385721,0.11999999999998934,0.12
1.065,0.1260624473551075,0.07307239781364909,0.12000000000001154,0.12
1.06625,0.1262124473551075,0.073106375315175,0.11999999999999023,0.12
1.0675000000000001,0.12636244735510752,0.07314030365010056,0.12000000000001154,0.12
1.06875,0.12651244735510753,0.07317418292506724,0.11999999999998934,0.12
1.07,0.1266624473551075,0.0732080132464083,0.12000000000001154,0.12
1.07125,0.12681244735510752,0.07324179472014998,0.11999999999998934,0.12
1.0725,0.1269624473551075,0.07327552745201248,0.12000000000001154,0.12
1.07375,0.12711244735510752,0.07330921154741123,0.11999999999998934,0.12
1.075,0.1272624473551075,0.07334284711145782,0.12000000000001154,0.12
1.07625,0.1274124473551075,0.07337643424896123,0.11999999999999023,0.12
1.0775000000000001,0.12756244735510752,0.07340997306442884,0.12000000000001154,0.12
1.07875,0.12771244735510753,0.07344346366206754,0.11999999999998934,0.12
1.08,0.12786244735510752,0.07347690614578475,0.12000000000001154,0.12
1.08125,0.12801244735510753,0.07351030061918967,0.11999999999998934,0.12
1.0825,0.1281624473551075,0.07354364718559411,0.12000000000001154,0.12
1.08375,0.12831244735510752,0.07357694594801376,0.11999999999998934,0.12
1.085,0.1284624473551075,0.07361019700916907,0.18871298014775786,0.12
1.08625,0.1286983385802922,0.0736925817290035,0.220000000000008,0.22
1.0875000000000001,0.12897333858029225,0.07379722624086266,0.22000000000000267,0.22
1.08875,0.12924833858029225,0.07390172116840948,0.22000000000000267,0.22
1.09,0.12952333858029225,0.07400606683215033,0.21999999999998046,0.22
1.09125,0.12979833858029222,0.07411026355167652,0.22000000000000267,0.22
1.0925,0.1300733385802922,0.07421431164566772,0.22000000000000267,0.22
1.09375,0.1303483385802922,0.07431821143189501,0.22000000000000267,0.22
1.095,0.1306233385802922,0.07442196322722434,0.22000000000000267,0.22
1.09625,0.1308983385802922,0.07452556734761955,0.22000000000000267,0.22
1.0975,0.1311733385802922,0.07462902410814569,0.2199999999999858,0.22
1.0987500000000001,0.13144833858029223,0.07473233382297223,0.22000000000000267,0.22
1.1,0.13172333858029223,0.07483549680537614,0.22000000000000267,0.22
1.10125,0.13199833858029222,0.07493851336774518,0.22000000000000267,0.22
1.1025,0.13227333858029222,0.07504138382158093,0.22000000000000267,0.22
1.10375,0.13254833858029222,0.07514410847750204,0.22000000000000267,0.22
1.105,0.13282333858029222,0.07524668764524726,0.22000000000000267,0.22
1.10625,0.1330983385802922,0.07534912163367866,0.22000000000000267,0.22
1.1075,0.1333733385802922,0.07545141075078458,0.2199999999999858,0.22
1.1087500000000001,0.13364833858029224,0.07555355530368292,0.22000000000000267,0.22
1.11,0.13392333858029223,0.07565555559862398,0.22000000000000267,0.22
1.11125,0.13419833858029223,0.07575741194099374,0.22000000000000267,0.22
1.1125,0.13447333858029223,0.07585912463531674,0.22000000000000267,0.22
1.11375,0.13474833858029223,0.07596069398525922,0.22000000000000267,0.22
1.115,0.13502333858029222,0.0760621202936321,0.22000000000000267,0.22
1.11625,0.13529833858029222,0.076163403862394,0.21999999999998046,0.22
1.1175,0.1355733385802922,0.07626454499265416,0.220000000000008,0.22
1.1187500000000001,0.13584833858029224,0.07636554398467565,0.22000000000000267,0.22
1.12,0.13612333858029224,0.07646640113787803,0.22000000000000267,0.22
1.12125,0.13639833858029224,0.07656711675084052,0.22000000000000267,0.22
1.1225,0.13667333858029224,0.07666769112130492,0.22000000000000267,0.22
1.12375,0.13694833858029223,0.0767681245461785,0.21999999999998046,0.22
1.125,0.1372233385802922,0.07686841732153689,0.22000000000000267,0.22
1.12625,0.1374983385802922,0.07696856974262711,0.22000000000000267,0.22
1.1275,0.1377733385802922,0.07706858210387035,0.22000000000000267,0.22
1.12875,0.1380483385802922,0.07716845469886492,0.220000000000008,0.22
1.1300000000000001,0.13832333858029225,0.0772681878203891,0.22000000000000267,0.22
1.13125,0.13859833858029225,0.07736778176040396,0.21999999999998046,0.22
1.1325,0.13887333858029222,0.07746723681005627,0.22000000000000267,0.22
1.13375,0.1391483385802922,0.07756655325968138,0.22000000000000267,0.22
1.135,0.1394233385802922,0.07766573139880593,0.22000000000000267,0.22
1.13625,0.1396983385802922,0.0777647715161507,0.22000000000000267,0.22
1.1375,0.1399733385802922,0.07786367389963349,0.22000000000000267,0.22
